@relation 'RelationName-weka.filters.unsupervised.attribute.NumericToNominal-R386_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute PC1 numeric
@attribute PC2 numeric
@attribute PC3 numeric
@attribute PC4 numeric
@attribute PC5 numeric
@attribute PC6 numeric
@attribute PC7 numeric
@attribute PC8 numeric
@attribute PC9 numeric
@attribute PC10 numeric
@attribute PC11 numeric
@attribute PC12 numeric
@attribute PC13 numeric
@attribute PC14 numeric
@attribute PC15 numeric
@attribute PC16 numeric
@attribute PC17 numeric
@attribute PC18 numeric
@attribute PC19 numeric
@attribute PC20 numeric
@attribute PC21 numeric
@attribute PC22 numeric
@attribute PC23 numeric
@attribute PC24 numeric
@attribute PC25 numeric
@attribute PC26 numeric
@attribute PC27 numeric
@attribute PC28 numeric
@attribute PC29 numeric
@attribute PC30 numeric
@attribute PC31 numeric
@attribute PC32 numeric
@attribute PC33 numeric
@attribute PC34 numeric
@attribute PC35 numeric
@attribute PC36 numeric
@attribute PC37 numeric
@attribute PC38 numeric
@attribute PC39 numeric
@attribute PC40 numeric
@attribute PC41 numeric
@attribute PC42 numeric
@attribute PC43 numeric
@attribute PC44 numeric
@attribute PC45 numeric
@attribute PC46 numeric
@attribute PC47 numeric
@attribute PC48 numeric
@attribute PC49 numeric
@attribute PC50 numeric
@attribute class {0,1,2,3,4,5}

@data
-6.177494,12.146996,0.74508,1.378063,0.169345,-0.87431,-1.709988,1.436574,2.214432,-1.64988,-1.090314,0.846159,0.303563,-1.966256,-0.167578,-3.104486,2.369246,-0.175869,-2.722195,-2.295705,3.032046,-0.198988,-0.033507,-0.369344,0.856049,0.27085,0.416009,0.28798,0.026462,0.517232,0.541767,-0.459754,-0.517617,0.010397,0.999213,0.29206,-0.044233,-0.355276,-1.261741,1.072558,-0.270156,0.129924,-0.45078,0.611115,0.548996,1.327677,0.246017,-0.437508,0.639993,0.873053,1
-6.168697,11.992268,0.60238,1.237426,0.172559,-0.942739,-1.498512,1.500394,2.144601,-1.962574,-0.902058,0.991455,0.385624,-2.157283,-0.229518,-3.093826,2.719702,-0.068595,-2.822313,-2.417727,2.786577,-0.271257,-0.147209,-0.090048,0.511649,0.073792,0.479953,0.092089,-0.088038,0.382455,0.661233,-0.374044,-0.646024,0.024047,0.842452,0.389986,0.066153,-0.43064,-1.09704,0.936653,-0.534306,0.381885,-0.175836,0.539923,0.179502,1.225822,0.160154,-0.541315,0.781123,0.793844,1
-6.565322,12.221834,0.097884,2.355264,0.55542,-0.91711,-2.578185,1.377684,1.268864,-1.242977,-1.293663,0.869075,0.726337,-2.706467,-0.855393,-3.165898,2.076847,-0.679437,-2.37216,-1.850732,2.691987,0.628286,-0.137267,0.797448,0.22598,-0.226442,0.078443,-1.023796,-0.191414,-0.20087,0.67266,-0.295319,0.606869,-1.002901,-0.761756,0.90342,0.354295,1.3516,0.115314,-0.44733,0.371993,-0.258455,-0.857057,-1.061719,-0.647492,-0.07652,0.191165,-1.025624,-0.398409,0.332037,1
-5.917697,9.544477,-1.702365,0.104517,-0.413946,-1.268296,2.043862,-1.662214,-0.941237,1.972212,1.162679,-0.091202,1.310594,-0.522785,-1.955444,0.817059,0.695096,2.124808,1.209163,-2.842378,1.141351,-0.260509,-0.581042,0.485869,-1.322096,1.171003,-1.100683,-0.025269,2.750198,-1.316466,1.317101,2.540231,1.476648,0.453449,-1.452157,1.395814,-1.024147,0.721276,1.458729,-0.642299,-0.531466,-0.434766,2.311633,0.670408,-1.909291,-1.722457,1.309106,2.693987,1.546909,1.342274,1
-6.597253,12.22102,0.117082,2.402999,0.527534,-0.941038,-2.700053,1.273867,1.501943,-1.335497,-1.255382,0.658937,0.721316,-2.84155,-1.371694,-3.168164,2.094603,-0.469468,-2.218229,-2.096538,2.786359,0.468198,-0.249236,0.887667,0.174876,-0.045432,-0.089167,-1.292734,-0.125851,-0.4792,0.687704,-0.320456,0.708783,-1.205842,-0.883102,0.669736,0.421343,1.537078,0.606992,-0.730124,0.191471,-0.424671,-0.953966,-1.167415,-1.054834,-0.386221,0.258674,-0.894491,-0.295907,0.09974,1
-6.67491,12.359211,-0.06782,2.407365,0.709825,-1.012554,-3.022073,1.269823,1.607867,-1.374618,-1.343862,0.487912,0.829431,-2.764851,-1.499897,-3.171828,1.679268,-0.479325,-2.441912,-1.972044,2.791699,0.673633,-0.020013,0.900425,0.11437,-0.427852,0.070311,-1.482712,-0.021026,-0.700913,0.602744,-0.545388,0.798762,-1.448574,-1.105639,0.623339,0.41367,1.746006,0.468726,-0.799483,0.285054,-0.416863,-0.887539,-1.2944,-1.179832,-0.67053,0.357095,-1.03139,-0.319111,0.004952,1
-11.049834,-11.358898,2.083396,1.060336,3.507939,1.691161,-0.181918,6.838053,-1.943884,0.933726,-0.1747,0.583757,-1.410634,-0.402024,0.513297,-0.459214,-0.901595,-0.529042,0.197159,-0.347615,0.713703,1.264092,0.533983,-0.749718,-0.828094,2.303686,-0.679846,1.273274,-0.870688,-0.824469,-0.366052,-0.872294,0.176343,0.34626,1.287968,0.68895,-0.874542,0.515258,-0.316359,0.242612,0.921023,0.064847,-0.161042,-1.655653,-0.973442,-0.498423,-0.249726,0.844293,-0.096266,-0.541602,1
-11.490875,-10.246958,2.58859,1.426311,3.834702,3.433899,0.680013,5.580602,-1.186036,0.296232,0.050025,-0.468892,-1.684496,-0.201892,1.893208,-1.519519,0.698182,0.289381,0.487362,0.318814,0.323353,1.203303,-0.149134,0.034478,-0.327028,-0.125898,0.753473,0.461294,0.015046,0.048291,-0.102234,0.413578,-0.496311,0.781011,1.622353,1.499075,-0.563341,0.588476,0.50444,-0.408684,0.365573,0.050761,0.265703,-0.270245,0.340335,-0.576544,0.2548,0.278862,0.561513,0.077548,1
-12.10793,-5.999536,3.395513,0.15961,2.774156,5.333845,-0.955434,-4.746601,0.487953,-2.563926,-2.633643,-3.567566,0.819509,1.293143,-2.29903,1.750323,-1.15672,-0.098021,2.41263,-2.157356,0.777264,0.551008,0.988523,-0.578569,2.567139,0.391001,1.15748,-4.883516,-4.025718,-1.555685,-0.974529,1.64077,3.738559,1.266536,2.764717,-0.725867,-1.4489,-1.280443,1.095543,1.955556,-0.887358,-0.676658,0.178997,0.866255,-0.703423,-0.042702,0.74718,-1.498575,0.304651,-0.210273,1
-11.808584,-3.523463,3.582496,0.22961,0.573174,4.668604,-0.942831,-6.968242,2.750645,-2.778814,-1.945081,-2.042322,1.580319,1.699025,-2.104752,1.837698,0.605946,-0.270165,1.10403,-1.502036,0.182359,1.074084,0.490133,0.047847,-1.52337,0.876637,-0.504191,2.17323,1.174929,0.030609,0.840135,-0.260416,-1.585132,-0.254416,-0.482729,0.813067,0.816822,0.440011,0.054013,-0.513335,0.48472,0.115876,-0.271039,0.134765,0.366557,0.105658,-0.035707,-0.013303,-0.085001,-0.014898,1
-11.076926,-10.926602,2.159118,1.095659,3.60319,2.860479,0.119835,6.524658,-1.565405,0.803891,-0.006728,0.520881,-1.306312,0.051326,0.70857,-0.960249,-0.393993,-0.603434,0.268811,0.142591,0.522538,1.667995,0.1823,-0.359071,-1.220154,1.594532,-0.319389,1.042538,-0.579276,-0.608196,-0.287274,-0.521792,-0.122746,0.62669,1.844049,1.087979,-0.643824,0.530372,-0.221011,-0.020145,1.003592,0.220289,0.180983,-1.614569,-0.587892,-0.756623,0.164583,0.757362,0.346413,-0.329955,1
-11.61588,-9.291049,3.006328,1.510158,3.30382,3.97416,1.159346,4.70693,-0.825362,0.423787,0.35614,-1.459044,-2.054258,-0.264848,1.700322,-1.379713,1.545741,0.517686,0.483395,0.84062,-0.090031,0.428825,-0.132576,0.750439,-0.039074,-1.346471,0.96106,1.195555,1.530666,0.9209,-0.002554,0.38852,-0.34101,-0.270397,1.3296,1.813993,-0.050042,0.58416,0.701365,-0.576327,-0.411675,-0.535399,-0.378783,0.76471,0.684566,-0.529992,0.057632,-0.618181,0.544814,-0.0563,1
-11.973066,-6.299455,3.426543,0.47224,2.78744,5.447379,-0.818673,-4.08265,0.529331,-2.208888,-2.694176,-3.659195,0.835285,1.279315,-2.226334,1.64447,-1.109624,-0.092389,2.325093,-2.390246,0.775335,0.843924,1.238422,-0.88591,2.815066,0.385931,1.047844,-4.550227,-4.188014,-1.554498,-0.707213,1.893879,3.920295,1.243135,2.619572,-0.594068,-1.291407,-1.324248,1.145562,1.853464,-1.118611,-0.666293,0.271047,0.744915,-0.912839,-0.151924,0.944618,-1.231887,0.169527,-0.376687,1
-10.980631,-11.902928,3.332613,0.457003,0.51328,0.458533,-1.549629,6.977889,-3.416975,0.528927,-0.004917,3.078854,0.194065,0.28153,-0.677214,2.544759,-1.84308,-0.973225,-2.928854,-0.734591,0.726233,-1.911585,1.13001,-0.043411,-1.434364,2.095882,-2.45028,0.685896,0.022012,-1.184337,-0.345316,-0.000636,-0.246817,-0.081702,-2.564419,-1.597457,1.462489,-0.638059,-1.010622,-0.192921,0.010519,0.45635,0.007417,1.894762,0.261457,1.241173,0.681053,-0.880987,-0.631267,0.556708,1
-11.794126,-9.271164,2.911094,1.716938,3.465657,3.824816,1.166171,4.03413,-1.016321,0.177913,0.613093,-1.973237,-1.305768,-0.212203,1.831003,-1.932271,2.056227,1.163443,0.772218,0.939364,-0.296963,-0.045988,-0.564958,1.277085,0.090224,-1.599134,0.543013,0.842721,2.000329,0.896516,-0.020864,0.364313,-0.46716,-0.616763,0.538935,0.982448,0.037989,0.446469,0.398857,-0.352152,-1.011499,-0.411429,0.032724,0.948581,0.957658,-0.07154,0.263579,-0.956959,0.223038,0.440719,1
-11.301041,-2.732647,3.287094,0.018626,1.038015,3.814298,0.023051,-7.431086,2.80019,-2.246019,-1.128961,-1.904904,0.973785,0.553004,-1.939655,0.983773,0.323105,-0.2546,0.868569,-0.793888,0.272591,0.220846,-0.740701,-0.153154,-1.249385,0.440369,-1.074745,3.091439,1.035057,1.240873,0.858955,-0.166298,-1.596062,0.675275,-0.503131,-0.205632,-0.205019,0.170806,0.055745,-0.774914,0.199017,-0.650754,-0.906453,-0.26127,-0.004794,0.293303,-0.747148,-0.521486,0.126822,-0.909176,1
-11.406019,-10.563506,2.234923,1.126111,3.833593,3.029647,0.527124,6.138787,-1.122711,0.744312,-0.161687,-0.038036,-1.626687,0.157816,1.220738,-0.757874,0.161996,-0.331722,0.472384,0.09306,0.284952,1.655052,0.184223,-0.302034,-0.595504,0.767695,0.151565,0.794917,-0.03779,-0.195411,-0.296564,-0.234299,-0.337932,0.817918,1.866559,1.026655,-0.483022,0.712804,0.180857,-0.308077,1.002392,0.099198,0.130913,-1.142902,-0.04345,-0.404174,-0.200514,0.49765,0.408803,-0.101417,1
-11.542139,-10.183637,2.648055,1.147422,3.881324,3.641483,0.872068,5.340154,-1.130029,0.601701,0.043628,-0.663819,-1.929958,-0.037971,1.50121,-1.141313,0.517131,0.368121,0.465187,0.366042,0.05579,1.119387,0.015594,0.036828,-0.325406,-0.291067,0.678189,0.397653,0.201551,0.178801,-0.091059,0.340882,-0.564718,0.700128,1.794534,1.608503,-0.192918,0.721412,0.476921,-0.610056,0.504972,-0.250405,0.030712,-0.320387,0.384496,-0.676623,0.093398,0.084234,0.419626,0.061898,1
-11.58901,-8.841662,3.386988,1.130857,3.250995,4.191443,1.29677,3.085989,-0.981468,0.624089,0.199311,-2.870043,-0.780865,-0.574875,1.420643,-1.93081,2.029611,1.673199,0.796597,1.194671,-0.346922,-0.572802,-0.528544,0.978045,0.281585,-1.808577,0.302147,0.299272,1.430326,0.686442,0.430131,0.135816,-0.720227,-0.861881,-0.415401,0.035793,0.099407,0.12453,0.037476,-0.612889,-1.082805,-0.325783,-0.282581,0.587889,0.406662,0.094247,0.018002,-0.527577,-0.237274,0.676377,1
-11.986814,-6.631902,3.657383,0.350656,3.00703,5.136276,-0.608657,-3.515371,0.165611,-2.617094,-2.418666,-3.702886,0.498412,1.123717,-1.342945,0.894797,-0.963512,0.150076,2.181694,-2.398767,0.807777,0.60577,0.763351,-1.108009,3.181933,0.047312,1.009993,-4.578473,-4.135301,-1.267536,-0.354653,1.734784,3.914727,1.664863,2.689653,-0.923826,-1.530751,-1.466967,0.815185,1.762549,-1.014458,-0.654847,0.086222,0.654829,-0.643902,0.294351,0.842547,-1.004593,0.466198,-0.758194,1
-11.450855,-2.886943,3.471501,-0.006716,0.950129,4.045497,-0.200169,-7.235335,2.911821,-2.146135,-1.255291,-1.630286,1.611115,1.319066,-1.969401,1.225445,0.313437,-0.512268,1.058389,-0.666952,0.240006,0.622957,-0.364015,-0.282192,-1.491001,0.725678,-0.811026,3.005523,0.992318,0.866804,0.751929,-0.382644,-1.667266,0.445692,-0.431127,0.298782,0.32621,0.063902,-0.360464,-0.633942,0.458005,-0.411861,-0.695629,-0.102412,-0.095148,0.173182,-0.547951,-0.239516,-0.057142,-1.024565,1
-10.896936,-10.901574,2.215592,1.15384,3.761321,2.775599,-0.01037,6.298683,-1.413438,0.973811,-0.138828,0.384548,-1.161111,0.016487,0.665757,-0.620645,-0.520653,-1.031139,0.024746,0.39303,0.438021,1.472257,0.080103,-0.562922,-1.005925,1.497381,-0.287951,0.857276,-0.57698,-0.614159,-0.168938,-0.538658,-0.29438,0.820957,1.799792,1.047753,-0.698866,0.552242,-0.081569,0.083441,1.003461,0.552298,0.289722,-1.941218,-0.709175,-0.880695,-0.198549,0.672294,0.436579,-0.256331,1
-11.759754,-8.95142,2.954528,1.860563,3.49904,3.745624,1.089933,4.065817,-0.669865,0.572917,0.731953,-1.999401,-1.504427,-0.109375,1.847866,-1.679257,1.991674,1.09662,0.591568,1.090124,-0.18582,-0.162242,-0.659595,1.039357,0.017684,-1.567112,0.656505,0.82956,2.101907,0.807526,0.129917,0.306347,-0.309119,-0.599875,0.704044,1.148093,0.020447,0.591289,0.609263,-0.462988,-1.010881,-0.374169,0.012577,0.895968,0.901541,-0.108702,-0.003697,-0.995527,0.295792,0.387405,1
-11.587967,-9.015289,3.122698,1.557569,3.307364,3.85792,1.076832,3.509706,-0.835816,0.44141,0.48353,-2.440779,-1.340391,-0.108342,1.668868,-1.63682,1.984213,1.139156,0.556111,1.390135,-0.529849,-0.615886,-0.610024,1.262161,0.078512,-1.709551,0.61148,0.583077,1.808418,0.96273,0.352292,0.221895,-0.577414,-0.664528,0.459003,0.77254,-0.107015,0.313206,0.517494,-0.274366,-1.012028,-0.210743,0.227458,0.575057,0.666068,-0.211433,-0.297657,-0.869522,0.001419,0.571352,1
-11.743883,-9.555074,2.783954,1.287848,3.777429,3.685925,0.939691,4.834452,-0.808955,0.815048,0.178399,-1.247269,-1.787811,0.028507,1.831119,-0.726989,1.111773,0.080986,0.61501,0.783724,0.209819,0.920673,-0.151373,-0.045108,-0.112573,-0.980018,1.047153,0.737407,0.921639,0.536812,0.042282,0.403787,-0.392476,0.408493,2.170368,1.736497,-0.148423,0.717134,0.956541,-0.461229,0.152315,-0.656587,0.0595,0.183395,0.558844,-0.625531,0.025907,-0.020005,0.899242,0.220185,1
-11.534676,-9.020798,3.215515,1.440484,3.082822,3.990662,1.199734,3.427191,-1.21266,0.275744,0.185261,-2.907135,-1.421286,-0.210914,1.504958,-1.995788,1.886298,1.41505,0.973332,0.998963,-0.371708,-0.376173,-0.608415,1.091351,0.288365,-1.844987,0.44022,0.694064,1.817773,1.030043,0.311499,0.039973,-0.490903,-0.761644,0.009129,0.044695,-0.096442,0.229527,0.595393,-0.499506,-1.288117,-0.367955,-0.011155,0.73397,0.5525,-0.116674,-0.194967,-0.740879,-0.310845,0.595932,1
-6.83058,12.470455,-0.242854,2.476404,0.846618,-1.171268,-3.506689,0.995319,1.804643,-1.363152,-1.108249,0.422014,0.726075,-2.832657,-1.691808,-3.070937,1.320423,-0.31167,-2.672553,-1.991009,2.50269,1.087937,0.16633,1.242014,-0.031163,-0.77228,-0.010283,-1.978797,0.12139,-1.006204,0.723823,-0.535212,0.658354,-1.522718,-1.346784,0.492608,0.689141,1.625639,0.496193,-0.96463,0.075209,-0.321506,-0.835243,-1.351331,-1.46793,-0.900764,0.339488,-1.056726,0.025203,0.169056,1
-11.447209,-9.875326,2.595071,1.261194,4.047232,3.606376,0.77675,5.572659,-0.897405,0.4598,-0.045081,-0.628575,-1.851029,0.057604,2.023646,-0.886607,0.748369,-0.07904,0.577581,0.348771,0.020295,1.408191,0.021084,-0.204808,-0.174939,-0.137611,0.658416,0.522623,0.195921,0.218349,-0.014046,0.310976,-0.634503,0.601885,1.753814,1.620467,-0.351311,0.969293,0.687693,-0.762912,0.531855,-0.282254,0.109856,-0.623305,0.347116,-0.626511,-0.234341,0.155942,0.474,-0.069279,1
-10.893603,-11.020767,2.063736,1.05063,3.719772,2.49544,0.122532,6.376178,-1.594589,0.965079,-0.324303,0.058905,-1.303372,-0.32366,0.857798,-0.81213,-0.514298,-0.938082,0.347485,0.014685,0.571563,1.383036,0.106857,-0.587784,-0.766012,1.712548,-0.316422,1.068498,-0.636263,-0.632372,-0.088943,-0.783608,-0.140309,0.592911,1.751553,0.899274,-0.841289,0.584354,-0.164872,0.088167,1.062033,0.190062,0.212795,-2.065587,-0.858505,-0.934821,-0.41872,0.744051,0.276287,-0.23605,1
-11.341472,-8.700944,3.677652,0.641871,3.212916,4.112521,1.236636,2.630711,-0.839331,0.690839,-0.026064,-2.932639,-0.166962,-0.457668,1.272423,-1.659409,1.634222,1.523429,0.746405,1.076052,-0.51844,-0.710289,-0.819679,0.785822,0.421475,-1.9868,0.294666,-0.59745,0.670749,0.531913,0.760432,0.153354,-0.358821,-0.822026,-0.781298,-0.458724,0.246177,-0.087978,-0.324696,-0.773919,-1.097475,0.227984,-0.215591,0.099045,0.276539,0.385407,0.009499,0.249001,-0.524872,0.447019,1
-11.596311,-9.023725,3.640494,0.697765,3.422527,4.41267,1.265666,3.176164,-1.065621,0.40076,-0.119758,-3.459451,-0.909733,-0.349867,1.738603,-2.539521,2.614337,1.891444,0.844734,1.792859,-0.390756,-1.323797,-1.242413,1.586205,1.267543,-3.450368,0.705123,-1.213281,2.089054,1.501713,1.819042,1.048169,-2.937891,-2.847335,-5.878768,-4.279023,3.526245,-3.073106,5.391313,13.671426,7.103638,-1.414471,0.708082,-0.982327,-1.114679,-0.840261,0.202863,0.145592,0.470412,-1.016057,1
-11.613174,-9.02716,3.087179,1.661504,3.476227,3.741874,1.090635,4.295449,-0.859509,0.427327,0.549972,-2.01211,-1.7999,-0.050796,2.092837,-1.395273,1.798672,0.649314,0.499419,1.379149,-0.338937,0.086565,-0.539945,0.877206,-0.211234,-1.194411,0.887293,0.81358,1.721904,0.907554,0.136388,0.367052,-0.308226,-0.429678,0.91966,1.498836,0.111798,0.526344,0.701931,-0.418389,-0.594901,-0.405149,-0.069969,0.813886,0.890235,-0.206375,-0.044575,-0.732428,0.299128,0.279583,1
-11.737945,-9.115841,2.941831,1.789345,3.476946,3.764191,1.115914,3.730142,-0.899427,0.62386,0.624574,-2.324538,-1.199318,-0.326448,1.927801,-1.925241,1.923104,1.273836,0.585062,1.318186,-0.566641,-0.297875,-0.690564,1.197775,0.173883,-1.649931,0.491873,0.603844,1.867838,0.918307,0.086873,0.323003,-0.408803,-0.661941,0.380804,0.76934,0.085286,0.345669,0.546931,-0.38155,-1.153403,-0.186234,0.012792,0.818087,0.836968,-0.043695,0.062015,-1.066012,0.038451,0.448251,1
-11.421309,-8.911233,3.498123,0.88038,3.318128,4.116666,1.07656,3.01192,-0.807431,0.46551,-0.128387,-3.074947,-0.563752,-0.283454,1.161903,-1.940469,2.002232,1.260421,0.52571,1.182476,-0.221727,-0.837503,-0.788839,1.058675,0.658861,-1.867304,0.284712,-0.320894,1.286434,0.652775,0.462402,0.323551,-0.761162,-0.565724,-0.69828,-0.3834,0.134836,-0.161589,-0.241905,-0.442093,-1.060686,0.099027,-0.014357,0.218337,0.249764,-0.060587,-0.244998,-0.350204,-0.209647,0.585392,1
-11.647952,-9.880715,2.672289,1.291491,3.820972,3.554526,0.886295,5.072995,-0.701763,0.574944,0.039129,-1.054627,-1.637735,-0.21835,1.671877,-1.180082,1.071914,0.222657,0.281477,0.428325,0.130457,0.899296,-0.112063,0.134703,0.178398,-1.14739,0.937283,0.411556,0.615035,0.317631,-0.121979,0.598707,-0.542445,0.561175,1.779803,1.656436,-0.121379,0.637417,0.747987,-0.607507,0.203009,-0.22958,-0.055919,0.109397,0.475486,-0.608239,0.010418,-0.314646,0.768392,0.123063,1
-11.781086,-9.489751,2.99622,1.364225,3.47075,3.612146,0.880915,4.961235,-0.84312,0.372232,0.208025,-1.341246,-1.821399,-0.327178,1.900081,-1.393194,1.277097,0.166524,0.588298,0.821766,0.051116,0.931495,-0.17731,0.313928,0.14831,-1.07637,1.020654,0.774281,1.075689,0.398686,-0.084163,0.398488,-0.334913,0.196437,1.643649,1.698814,0.07216,0.768126,0.880089,-0.638262,0.024412,-0.529884,-0.108581,0.344031,0.675847,-0.533652,0.224116,-0.479573,0.887379,0.096539,1
-10.884752,-8.146222,3.844476,0.53681,3.186506,4.294422,1.083867,2.215458,-0.604474,0.591093,-0.028643,-3.142419,-0.09507,-0.179262,1.399025,-1.544874,1.737334,1.18194,0.527131,1.399009,-0.49805,-0.965184,-0.774412,0.494572,0.637566,-1.721953,0.314385,-0.945909,0.070075,0.356213,1.44163,0.210595,-0.18319,-0.655329,-1.133018,-0.793676,-0.273782,-0.087482,-0.16644,-1.014082,-0.948308,0.732365,-0.095089,-0.545936,0.401013,0.300943,-0.218122,0.810571,-0.37704,0.453674,1
-11.655934,-10.141547,2.668479,1.308905,3.978729,3.970786,0.801282,5.023373,-0.774934,0.345649,-0.141525,-1.196589,-1.79123,0.126929,1.077004,-0.951714,0.496216,0.246994,0.874319,-0.01451,0.191924,1.394586,0.368907,-0.128483,0.711075,-0.585052,1.251272,-1.624596,-1.557824,-0.550674,-0.552602,1.562127,1.689512,1.636104,4.41979,1.471528,-1.061414,-0.359205,1.65963,0.932913,-0.422123,-1.040733,0.436951,0.824585,-0.59498,-1.044206,1.256985,-2.025074,1.438735,-0.18966,1
-11.34385,-8.735863,3.248758,1.332132,3.158712,4.31228,0.92306,3.301558,-0.795597,0.463377,0.224686,-2.900258,-1.37137,0.091785,1.476659,-1.762043,1.981752,1.13099,0.657078,1.355378,-0.561227,-0.399821,-0.620998,1.091623,0.2677,-1.836838,0.382602,0.602201,1.862794,1.121202,0.313977,0.191053,-0.71519,-0.738745,0.138411,0.246683,-0.253589,0.208442,0.552838,-0.537177,-1.138539,-0.160916,0.168098,0.603241,0.663807,-0.236575,-0.48958,-0.87714,-0.06149,0.534855,1
-10.81533,-2.374202,2.963342,-0.035306,0.624795,3.654865,0.20569,-7.178893,2.820945,-1.722838,-1.121731,-1.648052,1.032318,0.471425,-1.621556,1.136931,0.216868,-0.186947,0.446733,-0.823445,0.284778,-0.218327,-0.669144,-0.034327,-0.963042,0.524579,-1.389005,3.172351,1.190599,1.371085,1.123887,0.072834,-1.559719,0.832281,-0.667425,-0.674787,-0.446169,0.113636,0.312679,-0.916359,0.114228,-0.325157,-0.671605,-0.458929,0.035961,0.509881,-0.619445,-0.477851,0.391623,-1.030714,1
-10.807868,-7.918873,3.861725,0.595593,2.97595,4.016241,1.034808,1.837767,-0.340511,0.580682,0.247418,-3.289417,-0.102502,-0.099927,1.366344,-1.784566,1.771007,1.093791,0.388884,1.201554,-0.481856,-1.049582,-1.217769,0.247716,0.91641,-2.087623,0.400918,-1.273368,-0.128524,0.383976,1.216691,0.03194,0.336181,-0.642812,-1.566258,-1.123362,-0.201734,-0.429209,-0.507521,-0.894248,-1.239783,1.250337,-0.169675,-0.47856,0.218994,0.941264,-0.411398,1.083127,-0.415421,0.254364,1
-11.463324,-8.883959,3.253326,1.259069,3.306567,4.408207,1.15582,2.99956,-0.936113,0.45696,-0.011889,-3.019081,-0.799706,-0.396008,1.280676,-2.052503,1.990793,1.360764,0.638345,1.247372,-0.479675,-0.443632,-0.68619,0.97055,0.401953,-1.864612,0.168365,0.243393,1.400019,0.826226,0.337567,0.108093,-0.780495,-0.728132,-0.647251,-0.087347,-0.032019,0.022309,0.001971,-0.586695,-1.170955,-0.078329,-0.025539,0.598363,0.473513,-0.271271,-0.20478,-0.523347,-0.382988,0.627385,1
-6.838045,12.307403,-0.066436,2.530941,0.5685,-1.227524,-3.156121,0.780838,1.899063,-0.942002,-1.128512,0.589261,0.644615,-3.139085,-2.206266,-3.365383,1.438053,-0.39674,-2.894611,-1.907993,2.378185,1.142444,0.280349,0.992279,-0.022551,-0.98616,-0.132902,-1.990612,0.071631,-0.903451,0.657469,-0.543496,0.666211,-1.395589,-1.570454,0.52422,0.894088,1.513245,0.745754,-1.125491,-0.071094,-0.026609,-0.313953,-1.307793,-1.591732,-1.297221,0.136102,-1.219864,0.044187,0.0394,1
-7.067199,12.387472,-0.241065,2.376549,0.648737,-1.261013,-3.380297,0.802774,1.993244,-0.876855,-1.119717,0.755108,0.573659,-2.888189,-2.050603,-3.43113,1.072522,-0.442493,-3.066403,-1.708428,2.2434,1.438785,0.542816,1.101358,-0.222401,-1.278765,-0.035769,-2.409429,0.095342,-0.95071,0.641669,-0.536717,0.409807,-1.456045,-1.621663,0.450237,1.023553,1.325452,0.657488,-1.256464,-0.018089,0.323017,-0.297543,-1.14716,-1.706034,-1.296206,0.089836,-1.287368,0.214375,0.148149,1
-7.111364,12.537749,-0.4133,2.431307,0.76915,-1.336142,-3.454575,0.877764,1.766811,-0.676345,-0.772567,0.882586,0.440644,-2.955408,-1.844932,-3.574654,1.070453,-0.356253,-3.356878,-1.761734,2.170994,1.406365,0.55509,1.063262,-0.327465,-1.55366,-0.183392,-2.677681,-0.043004,-0.834321,0.728986,-0.695545,0.287818,-1.309695,-1.670798,0.272157,0.982253,1.267352,0.924163,-1.397795,-0.244189,0.609324,0.062237,-1.346296,-1.818601,-1.358879,-0.000243,-1.369684,0.313873,-0.058331,1
-7.128013,12.502277,-0.474954,2.396296,0.8563,-1.427228,-3.483254,0.925118,1.777232,-0.625803,-0.508249,1.033359,0.37265,-2.798712,-1.500735,-3.586245,0.819207,-0.340722,-3.530743,-1.581031,2.017621,1.398181,0.606036,0.962832,-0.305085,-1.568358,-0.024547,-3.005581,-0.06321,-0.809723,0.612284,-0.832836,0.310567,-1.313668,-1.653417,0.164551,1.051648,1.187712,0.753763,-1.341619,-0.192044,0.680598,-0.173525,-1.559532,-1.782117,-1.077575,-0.025084,-1.449981,0.34916,-0.044279,1
-7.599854,15.644874,0.121744,3.01952,2.026914,-1.408566,-9.810662,2.68238,3.334173,4.264843,-2.000213,-0.788387,-1.119829,0.785778,1.073502,1.384486,-1.753332,-0.811106,3.15653,1.223121,-4.380246,-1.572855,-0.230293,0.135329,0.046976,0.325421,-0.089258,0.397366,-0.351916,0.175476,-0.622598,0.315011,0.123925,-0.034411,-0.218735,-0.002307,0.263886,-0.195341,-0.275737,-0.020654,0.243158,0.424526,-0.687422,-0.226281,-0.663836,0.65913,0.367035,-0.183944,0.084878,0.2408,1
-7.390712,15.602231,0.22291,2.881076,2.091273,-1.477953,-9.662847,2.709946,2.940886,4.147607,-1.801432,-0.644124,-1.19575,0.337007,0.743095,0.9849,-1.848378,-0.586689,2.492552,1.382624,-3.881996,-1.060825,0.197851,0.52776,-0.028621,-0.589169,-0.31472,-0.704823,-0.54033,0.376562,-0.570344,0.030327,0.068754,-0.428995,0.221776,-0.357135,0.428156,0.026081,-0.094682,-0.304262,0.397454,0.562129,-0.943792,-0.3659,-0.508941,1.212671,-0.142165,-0.960018,-0.079888,-0.163113,1
